Aggression;0.5933;I go bananas, I go spare, I go for you in a big way, I go for you with a knife.
Joy;0.3991;Tarquin and Lucretia go through the roof.
Contempt;0.7894;Good riddance, thought Harry.
Anger;0.3687;Oh, why must you harp on about that.
Anger;0.3712;People should get hot under the collar when presented with dreary architecture.
Remorse;0.42;Never slam a door in temper, you may need to come back through it in the future, kick yourself instead.
Disapproval;0.5042;You can't mind your own business.
Submission;0.2105;On the other hand, Colonel Haldane did not succeed in winning the vote of the burgh of Inverkeithing itself, a failure which may perhaps be linked to the lasting hostility of the burgesses occasioned by his own quick temper two years earlier.
Neutral;0.4086;Guido was being mercifully discreet about what Silvia and Jeff had done to him, when she had thought it would be more his style to rant and rave in anger.
Anger;0.7743;She had planned on no such thing, but the mere thought of Piers with Nicole had made her see red, and her reaction had made her angrier still.
Anticipation;0.6012;She was standing there crammed full of enthusiasm and energy like a bomb on a short fuse.
Anger;0.8156;He really gets steamed up if they're left open, you'd think somebody was going to run off with the timber mill.
Fear;0.4535;When I think of the large sum of money this office has put into that gutter print it makes my blood boil.
Disapproval;0.5789;Perhaps that'd be going too far.
Trust;0.2108;Italy must take the biscuit.
Anger;0.588;That's the last straw.
Neutral;0.4;They do not only make their way through stuffed and clamoring doorways, but emerge from the unseen bowels of the pub, as though they have held themselves privately for days in the cellar, waiting with bated breath, presenting themselves only as the hour grows ripe.
Surprise;0.2;That's what it was all about six years ago, why you were a bundle of nerves every time I came anywhere near you, because you couldn't cope with your feelings.
Neutral;0.2083;You're like a cat on hot bricks.
Optimism;0.3398;And you'll hold your breath until you turn blue if I won't, I suppose?
Optimism;0.2083;This is the stage where ignorance is bliss, when it looks easy and you don't realize how much there is to it.
Awe;0.3361;With nerves of steel, superhuman precision and no bedside manner whatsoever, a 7ft robot has taken part in a hospital operation for the first time.
Neutral;0.3641;Although the pins and needles in his legs could perhaps have been from loss of blood.
Fear;0.4272;Poor kid, thought Alice, he's scared stiff.
Anticipation;0.7922;He was still on tenterhooks waiting for his directors decision about the manager's job.
Neutral;0.5676;All but a handful of the 18,298 crowd stayed in their places but their growing frustration reached fever pitch in the 88th minute when Adams stole in unmarked at the far post to volley home Le Tissier's inviting cross.
Ambiguous;0.3804;Hold your horses, the lady's with me.
Optimism;0.7907;I'm raring to go, at least I shall be if I get my degree.
Love;0.4435;Should you cook for others beside yourself, they too will benefit from the new food regime.
Disgust;0.5789;I'm bored to tears with your feeling guilty.
Neutral;0.5155;From farther north in America comes the more familiar' to have a chip on your shoulder' which was born in the logging camps.
Disgust;0.3899;So people were increasingly being faced with the problem of lots more dog mess close to home and how to dispose of it.
Surprise;0.4067;Incredibly deep down.
Surprise;0.2062;I looked at Sogono, in his olive greens and boots, he looked a fish out of water.
Neutral;0.3798;Perhaps not letting you know the party was off was a Freudian slip.
Neutral;0.6316;You can get it out of your system... get rid of your frustrations about your parents and that.
Sadness;0.2433;Odd, the things people get worked up about.
Awe;0.4192;Beautiful but hard as nails, she'd thought then.
Love;1;I was head over heels in love with our English teacher when I was about fourteen or fifteen.
Surprise;0.421;The following day, however, Mrs Thatcher had a change of heart, and asked him to flesh out his figures.
Love;0.8046;All through the African campaign I longed to hear from you, and found it hard at times to keep a stiff upper lip without your help.
Optimism;1;She would look on the bright side.
Ambiguous;0.7592;Tomorrow he would return to his duties inside the prison with mixed feelings.
Neutral;0.6316;Then I said, no hard feelings, Mr Riddle.
Disgust;0.4211;You've pushed her nose out of joint.
Neutral;0.6129;It would have to spend large amounts of public money to save face.
Disapproval;0.5994;Although I have a soft spot for him after his super-game Hennessy win, he does not appeal greatly as 7-2.
Optimism;0.3828;Mere' presence' can speak volumes.
Anger;0.6086;You want to let off steam?
Ambiguous;0.4257;My glasses are all steamed up.
Fear;0.2175;So he left me in a stew of doubt.
Anger;0.5937;Swallow your pride and your anger, old man.
Love;0.8045;Isn't that just the place a woman would keep her love letters, and Garry is the type of man who would write sweet nothings, isn't he?
Submission;0.2105;She seemed to take a fancy to a green patch further into the field and began to amble slowly towards it
Fear;0.6272;I'll be on tenterhooks.
Optimism;0.357;If you ever have to climb a wall to escape a hungry horde of hooligans, you'll thank your lucky stars for all those pull-ups.
Love;0.402;I'm sure you have perfectly good adoptive parents who think the world of you.
Optimism;0.2032;Meanwhile the ethereal life of Ranveer, Bubbles and Socks, an unworldly trio who react in a childlike way to every sling and arrow as if permanently looking for Nanny, starts to unravel when a new administrator takes over the game park with thinly veiled hostility towards his country's nobility.
Surprise;0.2062;A moment later the two of them had disappeared into the house, leaving me standing there in the sunshine, feeling suddenly weak at the knees.
Remorse;0.2205;What good is it doing him, capering about with bells on?
Neutral;0.8217;Just tune in, chill out, pull up a spliff.
Joy;0.4191;After a while, the bullying at school didn't affect me too much, and I was in my element with all the wildlife around me.
Joy;0.5789;As you cruise the waterways on a luxury motor launch feast your eyes on the illuminated city and feast yourself on a delightful 4 course dinner.
Neutral;0.5202;The wedding party was in full swing when she arrived back at the chteau.
Joy;0.8244;She's still full of the joys of spring.
Joy;0.4284;A playground and playhouse keep the tots happy while the teenagers have a ball with a whole host of absorbing activities.
Optimism;0.4168;You feel you've earned that glass of wine, and the chance to let your hair down with friends, husband, lover or family over a good meal.
Joy;0.5932;Willi was infinitely preferable when they were in a crowd, when he was being the life and soul of the party.
Ambiguous;0.2475;Everyone knows that the party is over.
Neutral;0.4359;Just pulling your leg.
Neutral;0.2117;Pull the other one, Karim.
Disapproval;0.3779;The final punch line from WordPerfect was that enhancements in the new release 5.2 of WordPerfect for Windows invalidated most of Microsoft's arguments anyway.
Sadness;0.2105;Take it easy on the roads.
Neutral;0.7978;Most notable were the razor-sharp bottleneck on Cloud Nine and the familar, sliding refrain of Something.
Sadness;0.4969;Voice over and let's hope they're all looking on the bright side of life for this week's coca cola cup games... now there was a time when Gloucester rugby would always give us a cheer... but they're down in the dumps too.
Disapproval;0.504;Fish Sparks, who's been a bit down in the mouth since we rumbled his story, thought it was terrifically funny to start calling the Indians things like Sitting Bull and Tonto, but of course they didn't understand and anyway the rest of us sort of froze him out.
Neutral;0.6489;There was also a large cat, which was sitting on a chair and grinning from ear to ear.
Anger;0.6489;As Michael looked at the man sitting opposite, his fat ugly face grinning like a Cheshire cat's, he felt an impulse to smash his fist into his teeth.
Joy;1;Honestly that plus my homemade crme caramel made in the individual ramekins and he's happy as Larry.
Optimism;0.6201;Stranger than the truth perhaps but tireless, happy go lucky, organised, a friend at all times, these are the boys and girls that really will ensure you get to make the most of your holiday.
Sadness;0.4015;Although I'm a Summer Exhibition veteran, my heart sinks when the letter from the Royal Academy arrives.
Disapproval;0.6048;I didn't exactly jump for joy.
Neutral;0.4284;The noise must have been awful but it was sweet music to my ears.
Remorse;0.4214;She might live to rue this impetuous decision, but at least she'd never look back with regret on what might have been if only she'd had the courage to dare.
Joy;0.6552;Female speaker I was over the moon.
Joy;0.6298;Match of the Day's team, as well as his own, in raptures.
Joy;0.7915;Super Steve's in seventh heaven.
Joy;1;But it also brought a smile to manager Brian Horton, and I was thrilled to bits for him because he's taken a lot of stick over recent results.
Joy;1;How plumptious I feel and tickled pink.
Joy;0.5858;But you can be sure that you'll have the time of your life.
Joy;0.4167;He said I'm on top of the world.
Joy;1;An hour later Sophie left the pet shop feeling as though she were walking on air.
Fear;0.5994;Well no because they just go bananas if you do, you've got to be careful.
Ambiguous;0.2475;It's not all there yet.
Neutral;0.5933;So don't go nuts, use those leftovers in the following recipes.
Neutral;0.4674;Don't forget, I've seen you in some states, Ruth, practically off your rocker wasting away wrapped up in that sod.
Disapproval;1;Between you, me and the gatepost, we used to think they had a screw loose.
Neutral;0.2205;Not knowing anybody else you tend to get this feeling that unless you go out and talk to someone you'll go stark raving mad.
Ambiguous;0.4042;Eat humble pie and get used to it mate.
Neutral;0.3798;Ok, an apple,' said Rufus, conscious of his Freudian slip.
Disapproval;0.2189;Swallow your pride and your anger, old man.
Neutral;1;Skills are acquired by a process of trial and error but the trials are not entirely random as is assumed in classical trial and error learning.
Neutral;0.6544;He set up Whiddett for a header just wide of the mark before being booked with Ecchinswell's Dean Nelson for retaliating after the latter had put in a late tackle.
Disapproval;0.3872;It had rather given the impression that splits were not the done thing.
Anger;0.631;Angry scenes erupted at a meeting in Darlington last night as the British National Party tried to gatecrash an environmental debate.
Neutral;0.6041;And if we overstep the mark we offer the manufacturer the right to reply.
Neutral;0.4211;Only occasionally did the bubble burst, and he flashed anger at someone who argued back or tried to speak out of turn.
Neutral;0.581;It had an Australian squadron when I first went there and the Aussies do not stand on ceremony.
Disapproval;0.6187;Trade in recyclables is the Achilles heel of waste regulation.
Fear;0.6037;Its clatter set alarm bells ringing in her head.
Disapproval;0.375;I can assure you, from some very solid experience, it's asking for trouble to be obstructive.
Joy;0.7812;I stopped laughing and sat on the floor, back to the wall, legs out straight.
Anger;0.3499;My telephone's on the blink, and we're revamping the reception area as you'll have gathered.
Ambiguous;0.5854;In mystery and a can of worms.
Fear;0.7917;Fear returns to haunt us as managers carry the can
Disapproval;0.418;This is an example of what I have labelled a' Catch 22' clause that is unfortunately very general to interpretations in gender studies.
Ambiguous;0.3993;A chill wind came through the open doors to the balcony.
Optimism;0.4013;There's only one cloud on the horizon.
Anger;0.6234;Matters regarding the Grammar School had come to a head.
Disapproval;0.4251;If you're a Libran who just has to say what's on your mind come hell or high water you could be heading for a stormy time.
Disapproval;0.3944;Look -- you've got your cross to bear, all right, I've got mine.
Neutral;0.4124;And that is the crux of the matter.
Neutral;0.4028;When the going gets tough, the rough get going.
Anger;0.4128;It leaves me high and dry as far as the debt's concerned.
Disapproval;0.4173;And when a club is in dire straits there is a tendency to be over-critical, but Everton are not just in trouble.
Neutral;0.3868;I can't leave her in the lurch
Neutral;0.7872;A firearm is to be used only as a last resort.
Anger;0.3899;I got the feeling that there could be murder done.
Disapproval;0.4087;Bureaucracy was also a necessary evil to cope with the ravages of war.
Surprise;0.5851;The interruption had knocked her thoughts out of sync
Optimism;0.3703;Coupled with the exit of some vital players, it was as much as Neath could do to paper over the cracks and keep winning.
Contempt;0.2238;If in doubt, pass the buck.
Disapproval;0.3828;Because that will take time, there can be no quick fix for public spending.
Submission;0.431;I suppose parents have to put on a brave face.
Anticipation;0.3941;The above four cases only scratch the surface.
Disapproval;0.4081;If the results from the Morton Salt Mine are correct they seem to spell trouble for one of the simplest' grand unified' theories.
Disapproval;0.5181;As it was, we were often on a sticky wicket when the rummage crew had to deal with the crane drivers for a smuggling offence.
Optimism;0.8409;There is certainly enough talent in the squad to stop the rot.
Ambiguous;0.2123;I don't know what the stumbling block is.
Optimism;0.6009;So, when you're in a corner, take the bull by the horns -- in this case the bull being Roy Buchanan.
Fear;0.4225;If it looks as if it's going to be nasty, I take the easy way out.
Neutral;0.5821;We have a box full of varieties for you to try, including Tar Baby, for scalps in need of a bit of care.
Anticipation;0.4251;Mr Kelloway says there have only been minor teething problems and he is satisfied the machine is ready for production.
Anger;0.2151;But once again the thorny issue of bolts in West Penwith is raised.
Neutral;0.3702;Though he was careful to say that the solution was not to' throw money at problems.
Contempt;0.3342;A continuous hum of talk flows around injunctions not to, like the inevitable tide over barely dried sand and everywhere there are rolled-back eyeballs and exaggerated mouthings.
Awe;0.3852;How he had flung his jacket on to the back seat with the same faultless grace, how he'd sauntered round the back of the car with a bemused smile when he'd winkled it into a tight spot.
Disapproval;0.3991;Now you're suggesting that's only the tip of the iceberg.
Disgust;0.4042;The raid itself was an unmitigated disaster.
Submission;0.4067;The Nigerian government is fighting an uphill battle to discourage its people from using' beauty' aids which whiten the skin.
Neutral;0.4435;The vicious circle of repressed feeling is finally broken.
Neutral;0.4167;The Olympics were played without a hitch at a time of increasingly intense international situations.
Anticipation;0.3753;As far as road races are concerned we are having to financially batten down the hatches this year and all events will be self-financing.
Trust;0.2175;It was a calculated risk.
Anticipation;0.4073;You may even throw caution to the wind and try one of our Mystery Trips.
Trust;0.2167;He has polished shoes, a close shave, and too much pride for a free drink.
Fear;0.3931;But every day hundreds of ordinary workers dice with death to complete these essential tasks.
Fear;0.5904;It seems to be looking straight at me, its knuckled legs poised, tense, waiting I know for one false move from me to trigger it into an electrifying spring... straight at me.
Optimism;0.6268;Feherty described the back nine as fraught with danger but equally full of opportunity.
Sadness;0.4151;The classic case is that of the American bison, reduced from millions to a handful of individuals, and saved from extinction by a hair 's breadth.
Fear;0.5785;The first time he tried it, with elastic supports round his wrists, Anne Heaton was terrified and wondered whether she would live to tell the tale, but it worked.
Anticipation;0.5937;Proceed with caution and, at the risk of sounding like a tabloid astrologer, look before you leap.
Disapproval;0.7927;There are queues, of course, and Nasserein is definitely a no go area.
Love;0.6081;I'm going to marry you and lock you up out of harm 's way.
Neutral;0.6186;The war took away the unfortunate necessity, as Unionists saw it, to play with fire in the national interest, but it did not materially alter their view of themselves.
Contempt;0.3728;First you try to kill yourself by running off into a blizzard, and now you risk life and limb because you can't even bring yourself to admit to me that you've never skied in your life before.
Neutral;0.2127;OK, we'll make it half-eight just to be on the safe side.
Neutral;0.5019;There is, as James Thurber sagely noted, no safety in numbers or in anything else.
Fear;0.5994;Nothing less than the future of mankind is at stake.
Ambiguous;0.3993;Take cover now to beat redundancy nightmare.
Fear;0.405;But watch your step, Kit.
Disapproval;0.4089;Almost a quarter of road accidents happen in the middle of the afternoon and experts are warning that just one drink at lunchtime can make you fall asleep at the wheel.
Neutral;0.2155;But no-one will mind if you choose to opt for another forty winks on your sunlounger.
Fear;0.6085;Jo began frantically to try frame a lie in her mind but she could not think clearly.
Neutral;0.4108;A minute later he went out like a light.
Submission;0.4157;That said, Olazabal offered little encouragement that he is finally ready to drop the tag of' the great pretender' and capture the major championship that his enormous talents deserve.
Neutral;0.4272;I sleep like a log and never get indigestion.
Neutral;0.625;Ah, well, sleep on it.
Love;0.3927;Others get up, without disturbing their sweetly sleeping partner, and do jobs, anything from planting out seedlings to preparing books for the auditors.
Remorse;0.453;It would have taken a match of some note to have lifted this last weekend of the Championship out of the also-ran trough.
Sadness;0.4337;Rejected at that level, he was back to square one, at a disadvantage.
Neutral;0.4;I think er there's a surprise in the bag Fred brought.
Anticipation;0.375;The Chancellor's policies are not expected to bear fruit until the spring.
Sadness;0.2032;Publishers and film-makers are already beating his door down for blockbuster number two.
Neutral;0.5676;A grant from the Theatre Trust should ensure plays put on in the former church now Saltburn's Community Centre no longer literally bring the house down.
Sadness;0.5418;This is often far from the case and many a combination has come to grief at the very last fence.
Neutral;0.5904;Innes McInnes was obviously a soup-meat-cheese man from way back, but had come up in the world.
Awe;0.3499;Cardoun landed the Prix Djebel to remain on course for the 2,000 Guineas for which he is now a 14-1 chance.
Submission;0.6235;Usually the wisest thing to do is to cut your losses early on.
Sadness;0.4021;Of course Carvill's Hill started off a dead cert, yet he limped home badly beaten.
Disapproval;0.5902;Devolution is a dead duck.
Disgust;0.411;We're dead in the water, small children laugh in our faces.
Awe;0.2083;Since then it's been almost all downhill with another four defeats in his next five fights, three inside the distance.
Contempt;0.5202;So they can laugh at us when we fall flat on our noses.
Disapproval;0.4409;It also proved to be a fall from grace, as it transpired that he'd stolen millions of pounds from his workers
Optimism;0.8228;What we must try and do now is prove Saturday was not a flash in the pan.
Joy;0.5461;Fortunately, like the other tests, the 31-year-old convent-educated beauty passed with flying colours.
Optimism;0.6233;I birdied the first three holes to give myself a flying start and never really looked back.
Neutral;0.5813;The other decision she made was that, on the one-per-cent chance that it wasn't a fool 's errand she was on, since it was uphill for most of the way and she didn't want to arrive hot and sticky, she would take a taxi up, and walk down
Disapproval;0.409;They had a low-key attitude to the region and had just wanted to get a foot in the door.
Contempt;0.3677;But for self -consciousness to get a foothold it would be necessary to establish that they were aware of recognising themselves.
Ambiguous;0.4284;While no decision has been made as yet, ICL appears to be the front runner, although more than one supplier might be chosen.
Optimism;0.2181;But if it was a case of' I'm going to get you' your dignity wouldn't allow you to let them get the better of you.
Anger;0.4031;We haven't worked all these months to have it go up in smoke now.
Joy;0.4;Yup, I've got it made.
Contempt;0.4378;The country's on its knees and snotty kids in bin-liners are abroad in the cities.
Neutral;0.8103;A Quebecker of Irish descent, Mr Mulroney swept to power in 1984 in a landslide victory.
Optimism;0.3967;Son Pardo has come on in leaps and bounds since finishing fifth on his debut at Newmarket on 2,000 Guineas day.
Submission;0.2082;In that case, the electorate might well prefer to be Red and live to fight another day rather than be consigned to a nuclear crematorium.
Neutral;0.2167;He had come a long way with the Elder, as had his family from time immemorial.
Neutral;0.618;He came in when the lads were at a low ebb somewhere on the ocean bed.
Optimism;0.6697;Cos you know we're hoping to make a comeback next year.
Neutral;0.4126;Having answered his own question of whether he would make the cut, he proved himself capable of denying the one that he was a one-major wonder.
Sadness;0.3993;But father had no faith in my ability to make a go of anything.
Optimism;0.8114;But with ruler Mercury in direct motion from the 1st, you can make headway.
Optimism;0.8151;Rodrigo and Motamid rapidly began to make inroads into the border territory separating the Caliphates of Saragossa and Lerida.
Anticipation;0.375;They believe MPs could make a killing as they will know the likely outcome before the vote.
Anticipation;0.3858;Keepers face make or break decisions
Remorse;0.3485;In that moment of truth she wanted to be struck by lightning and reduced to smouldering ashes.
Sadness;0.2103;In other words, it is a form of Murphy 's law, things always tend to go wrong.
Disgust;0.5786;They were left with the feeling of not getting anywhere.
Optimism;0.4824;With Diana out of the picture, Charles is emerging as a fitting father figure.
Optimism;0.5904;The fact we are not ahead of the pack at the moment is a help because everyone is not talking about us winning it.
Love;0.6902;But I love those little box things with the lacy paper that they pack it in.
Surprise;0.6103;I wasn't sure that our clothing would pass muster at the doors, but others in the crowd were even more outlandish and uncivilised.
Love;0.402;He had worked with Elizabeth in the 1951 picture A Place in the Sun and they had remained close friends.
Sadness;0.4099;This was indeed a Pyrrhic victory, because West Indies cricket was assuredly the loser.
Optimism;0.4058;James wrote a book, Rags to Riches, giving advice on how to succeed in business.
Fear;0.6041;The present rendezvous had been riding high on my chart of dreads.
Joy;0.4229;The fact that Scotland tried to rise to the occasion was worth more than just two precious points.
Neutral;0.3745;HP has matched IBM Corp prices but can run rings around old Blue on performance.
Surprise;0.2291;Marie Brown thought she was one of the fortunate ones to sail through unaffected.
Joy;0.4185;Captain Tony Wright came in to save the day.
Trust;0.2;He'll have to sink or swim.
Optimism;0.7917;Now that Europe's really opened up, the sky 's the limit.
Disapproval;0.5958;Movies that are a smash hit at the box-office still end up losing millions.
Optimism;0.4129;They do not want to give up, to throw in the towel, to admit defeat.
Anticipation;0.5775;And the search is on to find the top dog among an entry of eight hundred collies, German shepherds and even poodles.
Optimism;0.8279;But since then Oxford have been on the up and up.
Disapproval;0.4383;If she calmed down, she might just weather the storm.
Optimism;0.7841;The key behaviours that, even in the most difficult circumstance, make a win-win outcome.
Optimism;0.2141;As a starting point for a full-function open operating system, VM could scarcely be bettered, but IBM in its wisdom poured money into MVS and allowed VM to wither on the vine.
Neutral;1;A huge wooden spoon protruded from the cauldron.
Joy;0.5012;This order came like a bolt from the blue and I'm very grateful for it.
Surprise;1;It was completely out of the blue.
Surprise;0.7858;His jaw dropped.
Fear;0.7918;The unexpected sound of the deep voice suddenly coming from somewhere beside her made Laura almost jump out of her skin.
Surprise;0.5998;She pulled it up again and lo and behold, there was water in the bucket.
Disgust;0.3379;Everywhere in Greece the hoped-for growth of income from tourism depends in part on removing the smells that haunt too many beaches and other places where north Europeans twitch noses and raise eyebrows.
Surprise;0.8028;Ashi found herself rooted to the spot in disbelief as she watched the threshing legs of her daughter.
Surprise;0.4121;Talk about seeing is believing.
Aggression;0.6069;When the attacking leg is at full extension, the shoulders, the muscles in the right leg and the entire right side of the lower back and buttocks are completely tensed, and an incoming opponent, met by this sudden kick, shooting upwards from the ground, is immediately stopped dead in his tracks.
Surprise;0.7959; Simon had the satisfaction of seeing the chief inspector momentarily struck dumb.
Love;0.2205;Words fail me - almost.
Aggression;0.5923;1979 Elvis Costello and Bonnie Bramlett come to blows after a racialist argument at the Holiday Inn in Columbus, Ohio.
Aggression;0.3947;If they want to get promoted they have got to fight tooth and nail.
Joy;0.4;Mr West predicts that January 1 will mean a free for all.
Aggression;0.3804;With only 309 of 24,000 schools having chosen to become grant-maintained in three years, one minister recently warned that the gloves are off in the fight against town halls.
Anticipation;0.5671;But if we wait long enough, perhaps thousands of years, Tit for Tat will eventually muster the numbers required to tip it over the knife-edge, and the population will flip.
Neutral;0.2257;Imagine having a brass band meet a colonel in the middle of the bogs with the whole countryside up in arms.
Optimism;0.2205;DeFreitas and Lewis were struggling with muscle stiffness, Smith and Stewart were in the wars from close fielding, and Reeve, picked ahead of the extra batsman Ramprakash for just such a position, was off the field all day with food poisoning.
Ambiguous;0.6117;It is a moot point as to how far the apparent relaxation of attitudes towards unmarried mothers during World War I resulted in any real shifts in policy during the inter-war years.
Neutral;0.5971;No, Jack, absolutely nothing doing. 
Neutral;0.3902;However, public perception of risk is often at odds with the objective measures used by engineers.
Neutral;0.4293;They gave every athlete an olive branch as a symbol of peace.
Sadness;0.3962;"A big peak was out of the question; it was a little too late, a little too wet and miserable."
Anger;0.4194;He claims that the ex-Celt tried to pick a fight with him in the toilets at a function after Manchester United's unsuccessful FA Cup Final against Southampton in 1976.
Neutral;0.5132;To date, it's been reasonably simple to pick holes in there.
Neutral;0.5216;Failure to agree on the basic principles of caring for refugee children started a running battle between liberal and orthodox exponents of Judaism which lasted throughout the war and beyond.
Contempt;0.592;If I sit on the fence or back Howard Kendall, I will still get slagged off because people will say I'm patronising the Blues.
Optimism;0.4026;All water under the bridge until next year.
Disapproval;0.3337;You just got caught in the crossfire.
Fear;0.8127;You need to clear the air and get deep seated anxieties and worries off your chest Saturday.
Neutral;0.6426;Feeling was dead set against the idea of a new road cutting a swathe through the countryside.
Anticipation;0.2215;Somehow you have to play devil 's advocate against your presentation and try to knock it to pieces.
Remorse;0.6081;I always go hammer and tongs at my running and then wonder why I end up with chest pains sore throats, dead legs, etc.
Optimism;0.4013;Let bygones be bygones and forget old grudges against Inkatha.
Joy;0.22;Staff tiptoe past your room at night so as to let sleeping dogs lie.
Aggression;0.5821;We were at loggerheads.
Contempt;0.4067;Eleanor and Henry had separated unofficially and there was no love lost between them.
Ambiguous;0.4357;The use of prose for mockery in Much Ado about Nothing is so widespread as to make illustration superfluous.
Fear;0.4211;A little scared, very curious, ravenously hungry and ready to argue the toss with anyone after being passed from person to person like so many yards of parcelled muslin.
Neutral;0.2167;Refusing to use the lavatory in a battle of wills with the parent and a fight for power and control.
Submission;0.2108;Understandably, this has been a bone of contention with many of the staff of the polytechnics ever since, who maintain that for teaching at degree level to be lively and effective it needs to be supported within the institution by an active research programme.
Optimism;0.3361;It has more than fulfilled its founding fathers' two objectives: to rebuild the economy of a shattered Europe, and to bury the hatchet between France and Germany and so bind together the nations of Europe that they would never go to war again.
Fear;0.3889;His stomach was churning but he knew he could elude her if only he could remain calm and call her bluff.
Anger;0.4068;I wouldn't ask your father, but your mother would, I'm sure, be up in arms.
Anger;0.5775;For the love of Mike, Candy, will you please get off my back about Adam Burns?
Anger;0.5387;Alain was in a black mood and Marguerite was trying hard to pretend she wanted to go back to Paris.
Anger;1;And really cheesed off about being left out of the action for so long.
Neutral;0.4211;Yes you do watch their fees, but they haven't watched yours for crying out loud it's quite obviously.
Disapproval;0.6032;Cut it out.
Neutral;0.3999;The black-market dollar, Brazil's most nervous index, did not go through the roof.
Disapproval;0.4103;And good riddance.
Disapproval;0.5402;I note this, and harp on her imperfections, as a defence mechanism.
Anticipation;0.453;Black And Blue is BBC1's controversial 90-minute drama guaranteed to get the law and order brigade hot under the collar.
Contempt;0.3205;Mind your own business.
Neutral;0.2;He was plainly frightened of her because of her quick temper and also because he had for a number of reasons formed a most favourable view of her judgement.
Ambiguous;0.3993;It has never been the Queen's style to rant and rave when things have gone wrong.
Anger;0.6611;We will all go and scream blue murder at the goats and make them thoroughly ashamed and sorry for themselves.
Anger;0.723;Nicaraguans see red over economic ruin Grinding poverty.
Anger;0.402;I can tell you, he's got a very short fuse.
Anger;0.5774;All steamed up over the real thing.
Disapproval;0.621;Warning MacQuillan against his folly was one thing, killing him to save him from it was going too far.
Anger;0.4167;Mr Brown said the planned charges were the last straw for customers already angry over banks' high-handed attitude.
Anticipation;0.3684;Neither Bradford nor Birmingham regrets entering the tourist trade - the industry waits with bated breath to see how Swindon fares.
Fear;1;Rosie was very insecure and a bundle of nerves.
Sadness;0.3899;Mr Cubbage was like a cat on hot bricks, he was most distraught at Coleen's decision to go to England, and he bombarded her with letters and flowers.
Disapproval;0.4242;So I wouldn't hold your breath for them to move.
Anticipation;0.5671;It calls for consummate timing and nerves of steel.
Anticipation;0.4284;She would be suffering from pins and needles.
Fear;1;We were all gay but scared stiff to do anything about it.
Fear;0.5913;I'm really on tenterhooks about the twins.
Fear;0.3931;It was after the tour that Take That-mania reached fever pitch and the band were forced to employer a minder to make sure they don't get into any sticky situations.
Ambiguous;0.4048;Hold your horses, was Hilary a boarder?
Anticipation;0.39;But the Tigersharks are wide awake and raring to go.
Disapproval;0.4;Salvadoreans can only be described as critical and it is women who must bear the brunt of caring for the ill.
Contempt;0.409;Honestly, you would soon be bored to tears with it.
Disapproval;0.412;You, my san, have got a chip on your shoulder.
Disapproval;0.8127;It would have been rather too close to home.
Sadness;0.3684;Just another wench, he told himself angrily, but deep down he knew different.
Anger;0.3791;He will thrash in the bed, like a fish out of water, not censoring the words and pictures in his head.
Surprise;0.3257;How about that for a Freudian slip?
Disapproval;0.6236;It was ridiculous, letting herself get worked up into this state.
Ambiguous;0.3931;Did I accuse you of being as hard as nails?
Disapproval;0.4;You'd hurt me so badly, there I was, head over heels in love with you, and you were asking me to be your mistress.
Anticipation;0.2227;The following day, however, Mrs Thatcher had a change of heart, and asked him to flesh out his figures.
Fear;0.2195;In effect, the message being sent to John and the other hostages was that they had to keep a stiff upper lip and hope that, one day, the kidnappers might let them go.
Optimism;0.3684;He squirmed uncomfortably on the damp stone, and tried to look on the bright side.
Anticipation;0.5546;"Most people in Three Oaks Bay were awaiting Dizzy Liston's return with mixed feelings; mainly apprehension, mixed with trepidation."
Neutral;0.5859;And she bore Arnie no hard feelings.
Neutral;0.5676;He's only back from the war two minutes and he's put the Medical Officer of Health's nose out of joint.
Joy;1;And of course we're pleased as Punch to put him in print again.
Neutral;0.4336;Bosnia would survive as a constitutional fiction, allowing the world to save face.
Joy;0.3967;Their very names speak volumes for the unity which the Spirit creates.
Anger;0.3908;It's just that he wants to let off steam, and you're the only person he can lose his temper with.
Joy;0.4215;These were wise words from a wise old bird, but Matilda was too steamed up to see it that way.
Neutral;0.5987;The' fat oyster in the American story' probably refers to the story of a man struggling with a very large oyster in a stew, to whom the waiter says.
Submission;0.4318;In developing an image, you and your workers, professional or voluntary, have to swallow your pride, smile at yourselves and put yourselves in second place to getting the message across not easy, not often said, but true.
Love;0.5869;Ned appeared to be whispering sweet nothings in her ear but his attentions were being met with a stony silence.
Disapproval;0.3369;Men, standing nobly upright on two feet as they take their bladder relief, tend to look all around them, focusing on a glorious horizon and fantasising about being master of all they survey. We, however, are required to crouch in the heather, and so the attention is drawn through necessity to the things sharing that heather with you, in case any of them might take a fancy to your bottom and jump into your pants.
Anticipation;0.3684;Drama Zoff detailed the drama behind the scenes as Gazza was kept on tenterhooks for the past four days, wondering whether he would make his Italian debut.
Disapproval;0.5903;If you think the world of modelling is all glamour and nothing like hard work, think again.
Neutral;0.6419;Mrs Thatcher's public speeches contained thinly veiled warning messages to colleagues who doubted the strategy.
Love;0.2839;Instead, here she was, going weak at the knees like an adolescent schoolgirl.
Neutral;0.7918;There is also a dancing monkey with bells on its ankles.
Joy;0.3933;Yo dudes, it's time to chill out with DJ Phil Disco King.
